0.000137183	2.3591e-06
0.00018808	3.24051e-06
0.000250439	4.48298e-06
0.000325237	6.26947e-06
0.000414109	9.04388e-06
0.000518528	1.3655e-05
0.000639883	2.14082e-05
0.000774738	3.35241e-05
0.000816994	3.35241e-05
0.000859249	3.35241e-05
0.000901507	3.35241e-05
0.000943763	3.35241e-05
0.000986018	3.35241e-05
0.00102827	3.35241e-05
0.00107053	3.35241e-05
0.00111279	3.35241e-05
0.00115504	3.35241e-05
0.0011973	3.35241e-05
0.00123955	3.35241e-05
0.00128181	3.35241e-05
0.00132406	3.35241e-05
0.00136632	3.35241e-05
0.00140858	3.35241e-05
0.00145083	3.35241e-05
0.00149309	3.35241e-05
0.00153534	3.35241e-05
0.0015776	3.35241e-05
0.00161986	3.35241e-05
0.00166211	3.35241e-05
0.00170437	3.35241e-05
0.00174662	3.35241e-05
0.00178888	3.35241e-05
0.00183114	3.35241e-05
0.00187339	3.35241e-05
0.00191565	3.35241e-05
0.0019579	3.35241e-05
0.00200016	3.35241e-05
0.00204242	3.35241e-05
0.00208467	3.35241e-05
0.00212693	3.35241e-05
0.00216918	3.35241e-05
0.00221144	3.35241e-05
0.0022537	3.35241e-05
0.00229595	3.35241e-05
0.00233821	3.35241e-05
0.00238046	3.35241e-05
0.00242272	3.35241e-05
0.00246498	3.35241e-05
0.00250723	3.35241e-05
0.00254949	3.35241e-05
0.00259174	3.35241e-05
0.002634	3.35241e-05
0.00267626	3.35241e-05
0.00271851	3.35241e-05
0.00276077	3.35241e-05
0.00280302	3.35241e-05
0.00284528	3.35241e-05
0.00288754	3.35241e-05
0.00292979	3.35241e-05
0.00297205	3.35241e-05
0.0030143	3.35241e-05
0.00305655	3.35241e-05
0.0030988	3.35241e-05
0.00314106	3.35241e-05
0.00318334	3.35241e-05
0.00322559	3.35241e-05
0.00326784	3.35241e-05
0.0033101	3.35241e-05
0.00335235	3.35241e-05
0.0033946	3.35241e-05
0.00343685	3.35241e-05
0.00347911	3.35241e-05
0.00352139	3.35241e-05
0.00356364	3.35241e-05
0.00360589	3.35241e-05
0.00364814	3.35241e-05
0.0036904	3.35241e-05
0.00373265	3.35241e-05
0.0037749	3.35241e-05
0.00381715	3.35241e-05
0.00385941	3.35241e-05
0.00390169	3.35241e-05
0.00394394	3.35241e-05
0.00398619	3.35241e-05
0.00402845	3.35241e-05
0.0040707	3.35241e-05
0.00411295	3.35241e-05
0.0041552	3.35241e-05
0.00419745	3.35241e-05
0.00423974	3.35241e-05
0.00428199	3.35241e-05
0.00432424	3.35241e-05
0.00436649	3.35241e-05
0.00440875	3.35241e-05
0.004451	3.35241e-05
0.00449325	3.35241e-05
0.0045355	3.35241e-05
0.00457779	3.35241e-05
0.00462004	3.35241e-05
0.00466229	3.35241e-05
0.00470454	3.35241e-05
0.00474679	3.35241e-05
0.00478905	3.35241e-05
0.0048313	3.35241e-05
0.00487355	3.35241e-05
0.0049158	3.35241e-05
0.00495809	3.35241e-05
0.00500034	3.35241e-05
0.00504259	3.35241e-05
0.00508484	3.35241e-05
0.0051271	3.35241e-05
0.00516935	3.35241e-05
0.0052116	3.35241e-05
0.00525385	3.35241e-05
0.00529613	3.35241e-05
0.00533839	3.35241e-05
0.00538064	3.35241e-05
0.00542289	3.35241e-05
0.00546514	3.35241e-05
0.0055074	3.35241e-05
0.00554965	3.35241e-05
0.0055919	3.35241e-05
0.00563418	3.35241e-05
0.00567644	3.35241e-05
0.00571869	3.35241e-05
0.00576094	3.35241e-05
0.00580319	3.35241e-05
0.00584545	3.35241e-05
0.0058877	3.35241e-05
0.00592995	3.35241e-05
0.0059722	3.35241e-05
0.00601448	3.35241e-05
0.00605674	3.35241e-05
0.00609899	3.35241e-05
0.00614124	3.35241e-05
0.00618349	3.35241e-05
0.00622575	3.35241e-05
0.006268	3.35241e-05
0.00631025	3.35241e-05
0.00635253	3.35241e-05
0.00639479	3.35241e-05
0.00643704	3.35241e-05
0.00647929	3.35241e-05
0.00652154	3.35241e-05
0.0065638	3.35241e-05
0.00660605	3.35241e-05
0.0066483	3.35241e-05
0.00669055	3.35241e-05
0.00673283	3.35241e-05
0.00677509	3.35241e-05
0.00681734	3.35241e-05
0.00685959	3.35241e-05
0.00690184	3.35241e-05
0.0069441	3.35241e-05
0.00698635	3.35241e-05
0.0070286	3.35241e-05
0.00707088	3.35241e-05
0.00711314	3.35241e-05
0.00715539	3.35241e-05
0.00719764	3.35241e-05
0.00723989	3.35241e-05
0.00728215	3.35241e-05
0.0073244	3.35241e-05
0.00736665	3.35241e-05
0.0074089	3.35241e-05
0.00745118	3.35241e-05
0.00749344	3.35241e-05
0.00753569	3.35241e-05
0.00757794	3.35241e-05
0.00762019	3.35241e-05
0.00766245	3.35241e-05
0.0077047	3.35241e-05
0.00774695	3.35241e-05
0.00778923	3.35241e-05
0.00783149	3.35241e-05
0.00787374	3.35241e-05
0.00791599	3.35241e-05
0.00795824	3.35241e-05
0.0080005	3.35241e-05
0.00804275	3.35241e-05
0.008085	3.35241e-05
0.00812728	3.35241e-05
0.00816953	3.35241e-05
0.00821179	3.35241e-05
0.00825404	3.35241e-05
0.00829629	3.35241e-05
0.00833854	3.35241e-05
0.0083808	3.35241e-05
0.00842305	3.35241e-05
0.00846533	3.35241e-05
0.00850758	3.35241e-05
0.00854984	3.35241e-05
0.00859209	3.35241e-05
0.00863434	3.35241e-05
0.00867659	3.35241e-05
0.00871885	3.35241e-05
0.0087611	3.35241e-05
0.00880335	3.35241e-05
0.00884563	3.35241e-05
0.00888788	3.35241e-05
0.00893014	3.35241e-05
0.00897239	3.35241e-05
0.00901464	3.35241e-05
0.00905689	3.35241e-05
0.00909915	3.35241e-05
0.0091414	3.35241e-05
0.00918368	3.35241e-05
0.00922593	3.35241e-05
0.00926819	3.35241e-05
0.00931044	3.35241e-05
0.00935269	3.35241e-05
0.00939494	3.35241e-05
0.0094372	3.35241e-05
0.00947945	3.35241e-05
0.0095217	3.35241e-05
0.00956398	3.35241e-05
0.00960623	3.35241e-05
0.00964849	3.35241e-05
0.00969074	3.35241e-05
0.00973299	3.35241e-05
0.00977524	3.35241e-05
0.0098175	3.35241e-05
0.00985975	3.35241e-05
0.00990203	3.35241e-05
0.00994428	3.35241e-05
0.00998654	3.35241e-05
0.0100288	3.35241e-05
0.010071	3.35241e-05
0.0101133	3.35241e-05
0.0101555	3.35241e-05
0.0101978	3.35241e-05
0.0102401	3.35241e-05
0.0102823	3.35241e-05
0.0103246	3.35241e-05
0.0103668	3.35241e-05
0.0104091	3.35241e-05
0.0104513	3.35241e-05
0.0104936	3.35241e-05
0.0105358	3.35241e-05
0.0105781	3.35241e-05
0.0106204	3.35241e-05
0.0106626	3.35241e-05
0.0107049	3.35241e-05
0.0107471	3.35241e-05
0.0107894	3.35241e-05
0.0108316	3.35241e-05
0.0108739	3.35241e-05
0.0109161	3.35241e-05
0.0109584	3.35241e-05
0.0110007	3.35241e-05
0.0110429	3.35241e-05
0.0110852	3.35241e-05
0.0111274	3.35241e-05
0.0111697	3.35241e-05
0.0112119	3.35241e-05
0.0112542	3.35241e-05
0.0112964	3.35241e-05
0.0113387	3.35241e-05
0.011381	3.35241e-05
0.0114232	3.35241e-05
0.0114655	3.35241e-05
0.0115077	3.35241e-05
0.01155	3.35241e-05
0.0115922	3.35241e-05
0.0116345	3.35241e-05
0.0116768	3.35241e-05
0.011719	3.35241e-05
0.0117613	3.35241e-05
0.0118035	3.35241e-05
0.0118458	3.35241e-05
0.011888	3.35241e-05
0.0119303	3.35241e-05
0.0119725	3.35241e-05
0.0120148	3.35241e-05
0.0120571	3.35241e-05
0.0120993	3.35241e-05
0.0121416	3.35241e-05
0.0121838	3.35241e-05
0.0122261	3.35241e-05
0.0122683	3.35241e-05
0.0123106	3.35241e-05
0.0123528	3.35241e-05
0.0123951	3.35241e-05
0.0124374	3.35241e-05
0.0124796	3.35241e-05
0.0125219	3.35241e-05
0.0125641	3.35241e-05
0.0126064	3.35241e-05
0.0126486	3.35241e-05
0.0126909	3.35241e-05
0.0127332	3.35241e-05
0.0127754	3.35241e-05
0.0128177	3.35241e-05
0.0128599	3.35241e-05
0.0129022	3.35241e-05
0.0129444	3.35241e-05
0.0129867	3.35241e-05
0.0130289	3.35241e-05
0.0130712	3.35241e-05
0.0131135	3.35241e-05
0.0131557	3.35241e-05
0.013198	3.35241e-05
0.0132402	3.35241e-05
0.0132825	3.35241e-05
0.0133247	3.35241e-05
0.013367	3.35241e-05
0.0134092	3.35241e-05
0.0134515	3.35241e-05
0.0134938	3.35241e-05
0.013536	3.35241e-05
