0.000134384	5.36814e-07
0.000184636	9.52701e-07
0.000246302	1.73512e-06
0.000320392	3.23185e-06
0.000408622	6.07322e-06
0.000512317	1.12206e-05
0.000633727	1.98096e-05
0.000774738	3.14703e-05
0.000817456	7.4188e-05
0.000860173	0.000116905
0.00090289	0.000159623
0.00094561	0.000202341
0.000988327	0.000245058
0.00103104	0.000287776
0.00107376	0.000330493
0.00111648	0.00037321
0.0011592	0.00041593
0.00120192	0.000458647
0.00124463	0.000501364
0.00128735	0.000544082
0.00133007	0.000586799
0.00137278	0.000629516
0.0014155	0.000672233
0.00145822	0.000714953
0.00150094	0.00075767
0.00154366	0.000800387
0.00158637	0.000843104
0.00162909	0.000885822
0.00167181	0.000928539
0.00171453	0.000971259
0.00175724	0.00101398
0.00179996	0.00105669
0.00184268	0.00109941
0.0018854	0.00114213
0.00192811	0.00118484
0.00197083	0.00122756
0.00201355	0.00127028
0.00205627	0.001313
0.00209898	0.00135572
0.0021417	0.00139843
0.00218442	0.00144115
0.00222714	0.00148387
0.00226986	0.00152659
0.00231257	0.0015693
0.00235529	0.00161202
0.00239801	0.00165474
0.00244072	0.00169746
0.00248344	0.00174018
0.00252616	0.00178289
0.00256888	0.00182561
0.0026116	0.00186833
0.00265431	0.00191104
0.00269703	0.00195376
0.00273975	0.00199648
0.00278247	0.0020392
0.00282518	0.00208192
0.0028679	0.00212463
0.00291063	0.00216735
0.00295334	0.00221007
0.00299606	0.00225279
0.00303877	0.0022955
0.00308149	0.00233822
0.0031242	0.00238094
0.00316692	0.00242366
0.00320963	0.00246637
0.00325237	0.00250909
0.00329509	0.00255181
0.0033378	0.00259453
0.00338052	0.00263724
0.00342323	0.00267996
0.00346594	0.00272268
0.00350866	0.0027654
0.00355137	0.00280812
0.00359409	0.00285083
0.00363683	0.00289354
0.00367954	0.00293626
0.00372226	0.00297897
0.00376497	0.00302172
0.00380769	0.00306443
0.0038504	0.00310714
0.00389312	0.00314986
0.00393583	0.00319257
0.00397857	0.00323529
0.00402129	0.003278
0.004064	0.00332072
0.00410672	0.00336343
0.00414943	0.00340617
0.00419214	0.00344889
0.00423486	0.0034916
0.00427757	0.00353432
0.00432029	0.00357703
0.00436303	0.00361974
0.00440574	0.00366246
0.00444846	0.00370517
0.00449117	0.00374792
0.00453389	0.00379063
0.0045766	0.00383334
0.00461932	0.00387606
0.00466203	0.00391877
0.00470477	0.00396149
0.00474749	0.0040042
0.0047902	0.00404692
0.00483292	0.00408963
0.00487563	0.00413237
0.00491834	0.00417509
0.00496106	0.0042178
0.00500377	0.00426052
0.00504649	0.00430323
0.00508923	0.00434594
0.00513194	0.00438866
0.00517466	0.00443137
0.00521737	0.00447412
0.00526009	0.00451683
0.0053028	0.00455954
0.00534552	0.00460226
0.00538823	0.00464497
0.00543094	0.00468769
0.00547369	0.0047304
0.0055164	0.00477312
0.00555912	0.00481583
0.00560183	0.00485857
0.00564454	0.00490129
0.00568726	0.004944
0.00572997	0.00498672
0.00577269	0.00502943
0.00581543	0.00507214
0.00585814	0.00511486
0.00590086	0.00515757
0.00594357	0.00520029
0.00598629	0.00524303
0.006029	0.00528574
0.00607172	0.00532846
0.00611443	0.00537117
0.00615714	0.00541389
0.00619989	0.0054566
0.0062426	0.00549932
0.00628532	0.00554203
0.00632803	0.00558477
0.00637074	0.00562749
0.00641346	0.0056702
0.00645617	0.00571292
0.00649889	0.00575563
0.0065416	0.00579834
0.00658434	0.00584106
0.00662706	0.00588377
0.00666977	0.00592649
0.00671249	0.00596923
0.0067552	0.00601195
0.00679792	0.00605466
0.00684063	0.00609737
0.00688334	0.00614009
0.00692609	0.0061828
0.0069688	0.00622552
0.00701152	0.00626823
0.00705423	0.00631097
0.00709694	0.00635369
0.00713966	0.0063964
0.00718237	0.00643912
0.00722509	0.00648183
0.0072678	0.00652455
0.00731055	0.00656726
0.00735326	0.00660997
0.00739597	0.00665269
0.00743869	0.00669543
0.0074814	0.00673815
0.00752412	0.00678086
0.00756683	0.00682357
0.00760954	0.00686629
0.00765229	0.006909
0.007695	0.00695172
0.00773772	0.00699443
0.00778043	0.00703714
0.00782315	0.00707989
0.00786586	0.0071226
0.00790857	0.00716532
0.00795129	0.00720803
0.007994	0.00725075
0.00803675	0.00729346
0.00807946	0.00733617
0.00812217	0.00737889
0.00816489	0.00742163
0.0082076	0.00746435
0.00825032	0.00750706
0.00829303	0.00754977
0.00833574	0.00759249
0.00837846	0.0076352
0.0084212	0.00767792
0.00846392	0.00772063
0.00850663	0.00776335
0.00854935	0.00780609
0.00859206	0.0078488
0.00863477	0.00789152
0.00867749	0.00793423
0.0087202	0.00797695
0.00876295	0.00801966
0.00880566	0.00806237
0.00884837	0.00810509
0.00889109	0.00814783
0.0089338	0.00819055
0.00897652	0.00823326
0.00901923	0.00827597
0.00906195	0.00831869
0.00910466	0.0083614
0.0091474	0.00840412
0.00919012	0.00844683
0.00923283	0.00848955
0.00927555	0.00853229
0.00931826	0.008575
0.00936097	0.00861772
0.00940369	0.00866043
0.0094464	0.00870315
0.00948915	0.00874586
0.00953186	0.00878857
0.00957457	0.00883129
0.00961729	0.008874
0.00966	0.00891675
0.00970272	0.00895946
0.00974543	0.00900217
0.00978815	0.00904489
0.00983086	0.0090876
0.0098736	0.00913032
0.00991632	0.00917303
0.00995903	0.00921575
0.0100017	0.00925849
0.0100445	0.0093012
0.0100872	0.00934392
0.0101299	0.00938663
0.0101726	0.00942935
0.0102153	0.00947206
0.0102581	0.00951477
0.0103008	0.00955749
0.0103435	0.0096002
0.0103862	0.00964295
0.0104289	0.00968566
0.0104716	0.00972837
0.0105143	0.00977109
0.0105571	0.0098138
0.0105998	0.00985652
0.0106425	0.00989923
0.0106852	0.00994195
0.0107279	0.00998469
0.0107707	0.0100274
0.0108134	0.0100701
0.0108561	0.0101128
0.0108988	0.0101555
0.0109415	0.0101983
0.0109843	0.010241
0.011027	0.0102837
0.0110697	0.0103264
0.0111124	0.0103691
0.0111551	0.0104119
0.0111978	0.0104546
0.0112405	0.0104973
0.0112833	0.01054
0.011326	0.0105827
0.0113687	0.0106254
0.0114114	0.0106681
0.0114541	0.0107109
0.0114969	0.0107536
0.0115396	0.0107963
0.0115823	0.010839
0.011625	0.0108817
0.0116677	0.0109245
0.0117105	0.0109672
0.0117532	0.0110099
0.0117959	0.0110526
0.0118386	0.0110953
0.0118813	0.0111381
0.011924	0.0111808
0.0119667	0.0112235
0.0120095	0.0112662
0.0120522	0.0113089
0.0120949	0.0113516
0.0121376	0.0113943
0.0121803	0.0114371
0.0122231	0.0114798
0.0122658	0.0115225
0.0123085	0.0115652
0.0123512	0.0116079
0.0123939	0.0116507
0.0124367	0.0116934
0.0124794	0.0117361
0.0125221	0.0117788
0.0125648	0.0118215
0.0126075	0.0118643
0.0126502	0.011907
0.0126929	0.0119497
0.0127357	0.0119924
0.0127784	0.0120351
0.0128211	0.0120778
0.0128638	0.0121205
0.0129065	0.0121633
0.0129493	0.012206
0.012992	0.0122487
0.0130347	0.0122914
0.0130774	0.0123341
0.0131201	0.0123769
0.0131629	0.0124196
0.0132056	0.0124623
0.0132483	0.012505
0.013291	0.0125477
0.0133337	0.0125905
0.0133764	0.0126332
0.0134191	0.0126759
0.0134619	0.0127186
0.0135046	0.0127613
0.0135473	0.012804
0.01359	0.0128467
0.0136327	0.0128895
0.0136755	0.0129322
0.0137182	0.0129749
0.0137609	0.0130176
0.0138036	0.0130603
0.0138463	0.0131031
0.0138891	0.0131458
0.0139318	0.0131885
0.0139745	0.0132312
0.0140172	0.0132739
0.0140599	0.0133167
0.0141026	0.0133594
0.0141453	0.0134021
0.0141881	0.0134448
0.0142308	0.0134875
0.0142735	0.0135202
0.0143162	0.0135202
0.0143589	0.0135202
0.0144017	0.0135202
0.0144444	0.0135202
0.0144871	0.0135202
0.0145298	0.0135202
0.0145725	0.0135202
0.0146152	0.0135202
0.014658	0.0135202
0.0147007	0.0135202
