0.000137165	2.36227e-06
0.00018805	3.2535e-06
0.000250412	4.52136e-06
0.000325249	6.3676e-06
0.000414175	9.2664e-06
0.00051871	1.4066e-05
0.000640336	2.20302e-05
0.00077598	3.45241e-05
0.000803599	3.71323e-05
0.000836533	4.18735e-05
0.000870814	4.72197e-05
0.0009065	5.32488e-05
0.00094365	6.00476e-05
0.000982324	6.77145e-05
0.00102258	7.63604e-05
0.00106449	8.61099e-05
0.00110811	9.71045e-05
0.00115352	0.000109503
0.0012008	0.000123484
0.00125001	0.00013925
0.00130123	0.00015703
0.00135456	0.000177079
0.00141007	0.000199689
0.00146786	0.000225185
0.00152801	0.000253937
0.00159063	0.000286359
0.00165582	0.000322923
0.00172368	0.000364151
0.00179431	0.000410646
0.00186785	0.000463077
0.00194439	0.000522205
0.00202408	0.00058888
0.00210703	0.000664068
0.002191	0.000746022
0.00228224	0.000835375
0.00237254	0.000924357
0.00246888	0.00101675
0.00257173	0.00111289
0.0026841	0.00120837
0.00279309	0.00129787
0.0029065	0.00138571
0.00302452	0.00147072
0.00314732	0.00155168
0.00327512	0.00162738
0.00340811	0.00169664
0.0035465	0.00175835
0.00370523	0.0018223
0.00384036	0.00187736
0.00401223	0.00194564
0.00416484	0.00200534
0.00434467	0.00207734
0.00450999	0.0021425
0.00470466	0.00221794
0.00488371	0.00228905
0.00509448	0.00236807
0.00532249	0.00245419
0.00552757	0.00252788
0.00574062	0.00260475
0.0059737	0.00268346
0.00622869	0.00278106
0.00649447	0.00288221
0.00675817	0.00298703
0.00703258	0.00309566
0.00731816	0.00320824
0.00761532	0.00332493
0.00792453	0.00344586
0.0082463	0.0035712
0.00858112	0.00370107
0.00892956	0.00383568
0.00929214	0.00397517
0.00969354	0.00412467
0.0100872	0.0042634
0.0104968	0.00440681
0.0109231	0.00455501
0.0113667	0.00470824
0.0118283	0.0048666
0.0123086	0.00503027
0.0128084	0.00519948
0.0133877	0.00541002
0.0139313	0.00559199
0.0144971	0.00578008
0.0150858	0.00597448
0.0156984	0.00617544
0.0163359	0.00638316
0.0169993	0.00659782
0.0176896	0.00681976
0.018408	0.00704912
0.0191742	0.00729637
0.0199528	0.00756172
0.020763	0.00783645
0.0216061	0.00812177
0.0224833	0.00841716
0.0234896	0.00872329
0.0244434	0.00898688
0.0254175	0.00925846
0.0264687	0.00953821
0.0275435	0.00982644
0.0286619	0.0101234
0.0298258	0.0104293
0.0310368	0.0107444
0.0322969	0.0110691
0.0336083	0.0114036
0.0351126	0.0117482
0.0365383	0.0121031
0.0380217	0.0124689
0.0395658	0.0128456
0.0411575	0.0133923
0.0428441	0.0133923
